reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
80,ADAM de Elon,/individus/80-adamdeelon,19,669,642,1,1,1
568,AMBROSIUS Cimentarii,/individus/568-ambrosiuscimentarii,21,971,949,1,1,1
1054,ARNULPHUS de Louuancio,/individus/1054-arnulphusdelouuancio,15,555,535,1,1,1
54,ADAM Redscheff,/individus/54-adamredscheff,36,1346,1289,1,1,1
16849,AEGIDIUS Cum Crino,/individus/16849-aegidiuscumcrino,12,274,266,1,1,0
1035,ARNALDUS Bouret,/individus/1035-arnaldusbouret,12,323,315,1,1,0
17129,ANDREAS Aldeorum,/individus/17129-andreasaldeorum,11,520,510,1,1,1
59429,ANTHONIUS Aubberti,/individus/59429-anthoniusaubberti,13,374,362,1,1,0
16376,ANDREAS de Moyenneville,/individus/16376-andreasdemoyenneville,13,360,350,1,1,0
56241,AEGIDIUS de Poceyo,/individus/56241-aegidiusdepoceyo,12,304,296,1,1,0
452,ALEXANDER Kech,/individus/452-alexanderkech,11,280,272,1,1,0
16810,ANSELMUS Carlerii,/individus/16810-anselmuscarlerii,17,635,609,1,1,1
16253,AMBROSIUS Pivaignon,/individus/16253-ambrosiuspivaignon,14,403,391,1,1,0
1071,ARTOLPHUS de Lauterbach de Bavaria,/individus/1071-artolphusdelauterbachdebavaria,29,1654,1604,1,1,1
16197,AEGIDIUS Bonnier,/individus/16197-aegidiusbonnier,17,406,390,1,1,0
21703,AEGIDIUS Remensis,/individus/21703-aegidiusremensis,17,706,685,1,1,1
13170,AUGUSTINUS de Ratisbona,/individus/13170-augustinusderatisbona,23,824,796,1,1,1
22096,ANDREAS Pepin 1,/individus/22096-andreaspepin1,11,256,250,1,1,0
17031,AEGIDIUS Positis,/individus/17031-aegidiuspositis,10,452,446,1,1,1
414,ALBERTUS de Molendino,/individus/414-albertusdemolendino,10,290,282,1,1,0
60023,ASLACUS,/individus/60023-aslacus,13,391,377,1,1,0
16420,ANDREAS Francisci,/individus/16420-andreasfrancisci,15,635,620,1,1,1
2080,AGBERTUS Arnoldi de Delft,/individus/2080-agbertusarnoldidedelft,15,431,417,1,1,0
405,ALBERTUS de Bavaria,/individus/405-albertusdebavaria,15,451,437,1,1,0
1070,ARTHURUS Kennedy,/individus/1070-arthuruskennedy,15,377,363,1,1,0
15584,ALANUS Bouteville,/individus/15584-alanusbouteville,21,921,897,1,1,0
292,ALANUS Petri,/individus/292-alanuspetri,15,457,444,1,1,0
16216,ALANUS Baronis,/individus/16216-alanusbaronis,13,291,281,1,1,0
17114,AEGIDIUS Grantrault,/individus/17114-aegidiusgrantrault,15,677,662,1,1,1
459,ALEXANDER Moray,/individus/459-alexandermoray,17,437,421,1,1,0
16282,AMANEVUS de Ramaforti,/individus/16282-amanevusderamaforti,29,1562,1510,1,1,1
217,AEGIDIUS de Croqueto,/individus/217-aegidiusdecroqueto,15,461,447,1,1,0
79,ADAM de Dompno-Martino,/individus/79-adamdedompno-martino,23,740,722,1,1,1
15691,ANTHONIUS de Neufville,/individus/15691-anthoniusdeneufville,13,359,351,1,1,0
15687,ANTHONIUS Mathei,/individus/15687-anthoniusmathei,13,419,409,1,1,0
16512,AEGIDIUS Wasselin,/individus/16512-aegidiuswasselin,13,480,468,1,1,0
3104,AEGIDIUS Crugot,/individus/3104-aegidiuscrugot,11,304,296,1,1,0
16013,AEGIDIUS Boursaudi,/individus/16013-aegidiusboursaudi,17,525,507,1,1,0
16206,AEGIDIUS Menage,/individus/16206-aegidiusmenage,18,798,782,1,1,1
507,ALEXANDER de Guthry,/individus/507-alexanderdeguthry,20,547,527,1,1,0
3133,AEGIDIUS Lusitanus,/individus/3133-aegidiuslusitanus,76,2939,2877,1,1,1
59846,ADRIANUS Quentin,/individus/59846-adrianusquentin,13,418,408,1,1,0
51193,ANTHONIUS de Fuers,/individus/51193-anthoniusdefuers,24,663,635,1,1,0
16561,ARNALDUS de Tricht 1,/individus/16561-arnaldusdetricht1,19,924,900,1,1,1
60359,ARNO 2,/individus/60359-arno2,18,830,806,1,1,1
2090,AEGIDIUS de Cambiers,/individus/2090-aegidiusdecambiers,14,366,354,1,1,0
50811,ALANUS de Lamballe,/individus/50811-alanusdelamballe,20,846,820,1,1,1
374,ALBERTUS Baers,/individus/374-albertusbaers,26,823,793,1,1,0
209,AEGIDIUS de Aurelianis 3,/individus/209-aegidiusdeaurelianis3,16,605,583,1,1,0
15701,ANTHONIUS Veneti 2,/individus/15701-anthoniusveneti2,13,352,344,1,1,0
50904,ALANUS Floti,/individus/50904-alanusfloti,15,489,475,1,1,1
58508,AUCHIER de Cayeu,/individus/58508-auchierdecayeu,12,293,285,1,1,0
16170,AEGIDIUS de Bergis,/individus/16170-aegidiusdebergis,12,377,367,1,1,0
20876,Abbas de Marolis,/individus/20876-abbasdemarolis,13,614,602,1,1,1
15703,ANTHONIUS Wicoet,/individus/15703-anthoniuswicoet,14,495,483,1,1,0
95,ADAM de Norfolk,/individus/95-adamdenorfolk,19,399,363,1,1,0
15579,ADRIANUS Trudelle,/individus/15579-adrianustrudelle,14,442,431,1,1,0
892,ARNALDUS de Balbona,/individus/892-arnaldusdebalbona,14,423,413,1,1,0
832,ANTHONIUS Nicolai de Leazzariis de Bononia,/individus/832-anthoniusnicolaideleazzariisdebononia,17,947,933,1,1,0
60683,AEGIDIUS de Merica,/individus/60683-aegidiusdemerica,19,524,504,1,1,0
54925,ANSELMUS Boton,/individus/54925-anselmusboton,28,845,820,1,1,0
1013,ARNALDUS de Hokirken,/individus/1013-arnaldusdehokirken,23,617,591,1,1,0
607,ANDREAS de Monte Sancti Eligii,/individus/607-andreasdemontesanctieligii,37,1549,1515,1,1,1
781,ANTHONIUS de Aretio,/individus/781-anthoniusdearetio,21,836,814,1,1,1
16492,AMANDUS de Civitate=Castelli,/individus/16492-amandusdecivitate=castelli,14,646,632,1,1,0
50795,ADALBERTUS de Sarrebruck,/individus/50795-adalbertusdesarrebruck,23,693,663,1,1,1
25067,AEGIDIUS Segart,/individus/25067-aegidiussegart,12,493,481,1,1,1
16836,AEGIDIUS Danielis,/individus/16836-aegidiusdanielis,14,508,492,1,1,1
129,ADAM Waquet de Villemontoir,/individus/129-adamwaquetdevillemontoir,41,1857,1799,1,1,1
17773,ANDREAS Venetus 2,/individus/17773-andreasvenetus2,17,343,337,1,1,1
15608,ALEXANDER Majoris,/individus/15608-alexandermajoris,13,348,340,1,1,0
15613,ALVARUS Johannis,/individus/15613-alvarusjohannis,15,475,463,1,1,0
15626,ANDREAS Cotin 2,/individus/15626-andreascotin2,38,2185,2120,1,1,1
22095,ARNALDUS de Bobus,/individus/22095-arnaldusdebobus,15,300,285,1,1,0
16135,AEGIDIUS Bonnat,/individus/16135-aegidiusbonnat,14,318,307,1,1,0
73,ADAM de Capriosa,/individus/73-adamdecapriosa,10,236,232,1,1,0
16457,AEGIDIUS de Caullier,/individus/16457-aegidiusdecaullier,14,497,479,1,1,0
17091,ANTHONIUS de Barro,/individus/17091-anthoniusdebarro,10,462,456,1,1,1
54928,ANTHONIUS de Noeriis,/individus/54928-anthoniusdenoeriis,19,518,489,1,1,0
21973,ADAM de Clamecy,/individus/21973-adamdeclamecy,16,644,630,1,1,1
16418,ANDREAS Morencker,/individus/16418-andreasmorencker,27,763,735,1,1,0
13169,ARNULPHUS Jullin,/individus/13169-arnulphusjullin,25,1126,1098,1,1,1
773,ANTHONIUS Baronetti,/individus/773-anthoniusbaronetti,17,617,601,1,1,0
16163,AEGIDIUS Dauchel,/individus/16163-aegidiusdauchel,24,902,877,1,1,0
263,ALANUS 5,/individus/263-alanus5,12,454,444,1,1,0
412,ALBERTUS de Meleberghen,/individus/412-albertusdemeleberghen,9,262,256,1,1,0
379,ALBERTUS Hoern Gysberti,/individus/379-albertushoerngysberti,15,394,380,1,1,0
60379,ACHO,/individus/60379-acho,21,1191,1147,1,1,1
13152,AMANDUS de Brevimonte,/individus/13152-amandusdebrevimonte,45,3523,3452,1,1,1
16521,ALBERTUS Petri de Brandivilla,/individus/16521-albertuspetridebrandivilla,15,568,556,1,1,0
60358,ARNO 1,/individus/60358-arno1,19,650,624,1,1,1
897,ARNALDUS de Sancto Michaele,/individus/897-arnaldusdesanctomichaele,21,918,890,1,1,0
906,ARNALDUS Fradete,/individus/906-arnaldusfradete,26,720,698,1,1,1
50984,ANCELLUS Chocart,/individus/50984-ancelluschocart,28,1314,1266,1,1,1
16238,ALANUS de Villa Albi,/individus/16238-alanusdevillaalbi,17,546,526,1,1,0
232,AEGIDIUS de Tramblayo,/individus/232-aegidiusdetramblayo,17,538,522,1,1,1
16193,ADAM de La Couperie,/individus/16193-adamdelacouperie,15,405,391,1,1,0
3098,AEGIDIUS Anglici 1,/individus/3098-aegidiusanglici1,12,299,289,1,1,0
53846,AMALRICUS de Monte Alto,/individus/53846-amalricusdemontealto,18,476,454,1,1,0
26,ADAM Basire,/individus/26-adambasire,23,1386,1353,1,1,1
60148,ADAM de Viviers,/individus/60148-adamdeviviers,13,330,322,1,1,0
287,ALANUS Militis 2,/individus/287-alanusmilitis2,24,903,876,1,1,0
53327,AEGIDIUS Eygret,/individus/53327-aegidiuseygret,10,293,287,1,1,0
60691,AMANEVUS Bernardi,/individus/60691-amanevusbernardi,16,413,403,1,1,0
432,ALDEBRANDINUS 1,/individus/432-aldebrandinus1,13,750,738,1,1,1
16547,ANDREAS de Malpillis de Florentia,/individus/16547-andreasdemalpillisdeflorentia,26,1157,1121,1,1,0
17017,ANTHONIUS de Arthusio,/individus/17017-anthoniusdearthusio,10,467,461,1,1,1
13165,ANTHONIUS Panneti,/individus/13165-anthoniuspanneti,65,2883,2799,1,1,1
17079,ANTHONIUS Michaelis,/individus/17079-anthoniusmichaelis,13,733,723,1,1,1
1131,AMELINA,/individus/1131-amelina,15,454,439,1,1,1
1016,ARNALDUS Oryngen,/individus/1016-arnaldusoryngen,16,381,363,1,1,0
40,ADAM Folez Picardus,/individus/40-adamfolezpicardus,12,427,419,1,1,1
13148,AEGIDIUS Le Marié 1,/individus/13148-aegidiuslemarié1,21,890,868,1,1,1
16314,ANTHONIUS Gaberi,/individus/16314-anthoniusgaberi,18,549,525,1,1,0
16068,AEGIDIUS Oudardi,/individus/16068-aegidiusoudardi,22,786,762,1,1,0
54042,ANDREAS Ruffus,/individus/54042-andreasruffus,14,401,389,1,1,0
22093,ARNULPHUS de Bizancio,/individus/22093-arnulphusdebizancio,11,264,258,1,1,0
17077,ANTHONIUS Rolandi,/individus/17077-anthoniusrolandi,10,436,430,1,1,1
17110,AEGIDIUS de Maleffe,/individus/17110-aegidiusdemaleffe,10,443,437,1,1,1
545,ALPHONSUS de Hispania 2,/individus/545-alphonsusdehispania2,23,617,597,1,1,1
15623,ANDREAS Clerici 2,/individus/15623-andreasclerici2,20,940,918,1,1,0
16228,ALANUS Le Brun II,/individus/16228-alanuslebrunii,14,332,320,1,1,0
17126,ANTHONIUS de Gratia Dei,/individus/17126-anthoniusdegratiadei,46,2452,2378,1,1,1
15680,ANTHONIUS Genevesii,/individus/15680-anthoniusgenevesii,11,335,327,1,1,0
15660,ANTHONIUS Aussendon,/individus/15660-anthoniusaussendon,15,476,464,1,1,0
15572,ADAM Cerarii,/individus/15572-adamcerarii,23,983,957,1,1,1
16203,AEGIDIUS Havart,/individus/16203-aegidiushavart,10,205,201,1,1,0
17071,AUDEBERTUS Catin,/individus/17071-audebertuscatin,10,442,436,1,1,1
1067,ARNULPHUS de Lasteria,/individus/1067-arnulphusdelasteria,23,931,904,1,1,0
147,ADRIANUS Vianen,/individus/147-adrianusvianen,13,294,286,1,1,0
532,AMALRICUS de Aniblon,/individus/532-amalricusdeaniblon,11,397,389,1,1,1
1083,AUBERTUS de Nemosio,/individus/1083-aubertusdenemosio,12,253,245,1,1,0
12762,ANTHONIUS Gayant,/individus/12762-anthoniusgayant,20,1036,1010,1,1,0
15726,ASTORGIUS de Campis,/individus/15726-astorgiusdecampis,18,756,736,1,1,1
16592,ANSELMUS Potin,/individus/16592-anselmuspotin,12,304,296,1,1,0
57086,ANTHONIUS Abbatis,/individus/57086-anthoniusabbatis,20,700,680,1,1,1
3125,AEGIDIUS de Leeuw,/individus/3125-aegidiusdeleeuw,27,1132,1108,1,1,1
53738,ARNALDUS Raffini,/individus/53738-arnaldusraffini,16,437,419,1,1,0
700,ANDREAS Zuderman de Tremonia,/individus/700-andreaszudermandetremonia,29,1137,1093,1,1,0
146,ADRIANUS Simonis,/individus/146-adrianussimonis,15,374,360,1,1,0
13140,ADRIANUS de Mil,/individus/13140-adrianusdemil,27,1341,1295,1,1,1
152,ADRIANUS Van den Eeckhoute,/individus/152-adrianusvandeneeckhoute,44,862,830,1,1,1
602,ANDREAS de Noeriis,/individus/602-andreasdenoeriis,14,338,324,1,1,1
730,ANDREAS de Mota,/individus/730-andreasdemota,23,1043,1019,1,1,0
154,ADRIANUS de But,/individus/154-adrianusdebut,66,2146,2102,1,1,1
3135,AEGIDIUS de Prunais,/individus/3135-aegidiusdeprunais,12,377,365,1,1,0
16052,AEGIDIUS Fratris,/individus/16052-aegidiusfratris,16,889,869,1,1,1
1088,AUDFINNUS Sigvardi,/individus/1088-audfinnussigvardi,48,2614,2531,1,1,1
474,ALEXANDER de Faulzyzlz,/individus/474-alexanderdefaulzyzlz,11,428,414,1,1,1
388,ALBERTUS Pagani,/individus/388-albertuspagani,13,396,382,1,1,0
15260,ALBERICUS Cornuti,/individus/15260-albericuscornuti,50,2568,2482,1,1,1
688,ANDREAS Richardi,/individus/688-andreasrichardi,22,812,784,1,1,0
60701,ARNALDUS de Brueriis,/individus/60701-arnaldusdebrueriis,13,349,341,1,1,0
56571,ANTHONIUS de Combornio,/individus/56571-anthoniusdecombornio,24,676,648,1,1,0
16388,ANSELMUS Maugrain,/individus/16388-anselmusmaugrain,17,512,492,1,1,0
805,ANTHONIUS de Monte Sancti Eligii,/individus/805-anthoniusdemontesanctieligii,20,763,739,1,1,1
22103,AEGIDIUS de Estoutevilla,/individus/22103-aegidiusdeestoutevilla,25,704,670,1,1,0
130,ADEMARUS de Sancto Paulo,/individus/130-ademarusdesanctopaulo,15,343,333,1,1,0
16579,ALBERTUS de Vezilisia,/individus/16579-albertusdevezilisia,13,450,440,1,1,0
12723,ANDREAS Daumouche,/individus/12723-andreasdaumouche,14,418,410,1,1,0
837,ANTHONIUS Tilver,/individus/837-anthoniustilver,26,1071,1043,1,1,1
582,AMPLONIUS Toern de Creveldia,/individus/582-amploniustoerndecreveldia,26,734,702,1,1,0
2092,AEGIDIUS de Ulcheiocastro 1,/individus/2092-aegidiusdeulcheiocastro1,25,911,879,1,1,1
16740,ALEXANDER de Crèvecoeur,/individus/16740-alexanderdecrèvecoeur,17,658,642,1,1,1
580,AMELIUS Hanick,/individus/580-ameliushanick,15,428,415,1,1,0
993,ARNALDUS de Broechhusen,/individus/993-arnaldusdebroechhusen,18,512,492,1,1,0
17102,ALBERTUS Picardi,/individus/17102-albertuspicardi,10,458,452,1,1,1
3118,AEGIDIUS de Congiaco,/individus/3118-aegidiusdecongiaco,12,413,401,1,1,0
17015,ANDREAS Jobert,/individus/17015-andreasjobert,10,454,448,1,1,1
57123,ALEXIUS de Rantilly,/individus/57123-alexiusderantilly,23,1016,998,1,1,1
16341,ANTHONIUS Mori,/individus/16341-anthoniusmori,10,317,313,1,1,0
54938,ANTHONIUS Rolini,/individus/54938-anthoniusrolini,24,711,679,1,1,0
17100,ANDREAS Le Mesnier,/individus/17100-andreaslemesnier,10,452,446,1,1,1
272,ALANUS Giquelli,/individus/272-alanusgiquelli,15,411,399,1,1,0
50006,ANDREAS Ruffi,/individus/50006-andreasruffi,13,276,266,1,1,0
16270,ANDREAS Raveau,/individus/16270-andreasraveau,13,341,331,1,0,0
506,ALEXANDER de Gandavo,/individus/506-alexanderdegandavo,12,289,279,1,1,1
539,ALPHONSUS Chevrier,/individus/539-alphonsuschevrier,29,972,938,1,1,1
16152,AEGIDIUS Alardi,/individus/16152-aegidiusalardi,23,863,839,1,1,1
60154,ADAM Corbier,/individus/60154-adamcorbier,15,453,439,1,1,0
17123,ANDREAS Keller,/individus/17123-andreaskeller,13,754,739,1,1,1
55227,ANTHONIUS de Forio,/individus/55227-anthoniusdeforio,33,1048,992,1,1,0
480,ALEXANDER de Novomagio,/individus/480-alexanderdenovomagio,13,355,345,1,1,0
16742,ANDREAS de Perusio 2,/individus/16742-andreasdeperusio2,54,2142,2066,1,1,1
660,ANDREAS Henrici,/individus/660-andreashenrici,10,270,262,1,1,0
17182,AEGIDIUS de Barzy,/individus/17182-aegidiusdebarzy,15,618,597,1,1,1
17124,ANTHONIUS Goldesburgh,/individus/17124-anthoniusgoldesburgh,14,454,438,1,1,1
540,ALPHONSUS Martini,/individus/540-alphonsusmartini,11,334,326,1,1,0
262,ALANUS O.S.B.,/individus/262-alanuso.s.b.,15,410,400,1,1,0
113,ADAM de Villanis,/individus/113-adamdevillanis,14,403,393,1,1,1
296,ALANUS Ruffi,/individus/296-alanusruffi,15,500,482,1,1,1
55194,AEGIDIUS Zedeler,/individus/55194-aegidiuszedeler,13,401,389,1,1,0
1091,AUDOINUS de Roca,/individus/1091-audoinusderoca,34,1534,1490,1,1,1
3093,AEGIDIUS de Savigniaco,/individus/3093-aegidiusdesavigniaco,16,861,841,1,1,1
16405,ANTHONIUS Decourtignon,/individus/16405-anthoniusdecourtignon,18,564,544,1,1,0
831,ANTHONIUS Mazoerii,/individus/831-anthoniusmazoerii,34,1456,1410,1,1,1
16747,ALARDUS de Tovart,/individus/16747-alardusdetovart,12,394,382,1,1,1
22002,ALBERICUS de Metis,/individus/22002-albericusdemetis,17,431,413,1,1,0
329,ALARDUS Ghemani de Gouda,/individus/329-alardusghemanidegouda,21,674,652,1,1,0
3145,AEGIDIUS Prunier,/individus/3145-aegidiusprunier,10,334,328,1,1,1
3124,AEGIDIUS de Grimberge,/individus/3124-aegidiusdegrimberge,21,906,880,1,1,0
22756,AEGIDIUS Le Brun de Trazegnies,/individus/22756-aegidiuslebrundetrazegnies,18,755,737,1,1,0
751,ANGELUS Cato,/individus/751-angeluscato,84,4066,3924,1,1,1
17073,ARNULPHUS du Bac,/individus/17073-arnulphusdubac,10,445,439,1,1,1
17143,AUBERTUS de Maconvilla,/individus/17143-aubertusdemaconvilla,14,306,298,1,1,1
15693,ANTHONIUS Paulin,/individus/15693-anthoniuspaulin,14,405,393,1,1,0
57234,AEGIDIUS Cuisinot,/individus/57234-aegidiuscuisinot,14,496,484,1,1,1
302,ALANUS Fossaclei,/individus/302-alanusfossaclei,17,616,602,1,1,0
57002,ALBERTUS Cathalonensis,/individus/57002-albertuscathalonensis,16,686,666,1,1,1
15618,AMADEUS Piloti,/individus/15618-amadeuspiloti,13,369,361,1,1,0
3120,AEGIDIUS de Damme,/individus/3120-aegidiusdedamme,63,1445,1402,1,1,1
15582,ALANUS de Alveto,/individus/15582-alanusdealveto,19,759,737,1,1,0
472,ALEXANDER de Duaco,/individus/472-alexanderdeduaco,15,639,627,1,1,0
60703,ARNALDUS de Gavre,/individus/60703-arnaldusdegavre,29,1030,994,1,1,0
423,ALBERTUS de Trajecto,/individus/423-albertusdetrajecto,13,474,468,1,0,0
16839,ALANUS de Campotorto,/individus/16839-alanusdecampotorto,14,550,534,1,1,1
59371,ANTHONIUS de Rif,/individus/59371-anthoniusderif,15,338,330,1,1,0
98,ADAM de Paris 2,/individus/98-adamdeparis2,24,1118,1100,1,1,1
933,ARNALDUS Alberti,/individus/933-arnaldusalberti,17,478,464,1,1,0
575,AMELIUS de Broek,/individus/575-ameliusdebroek,12,334,322,1,1,0
16538,AEGIDIUS de Vallibus II,/individus/16538-aegidiusdevallibusii,13,418,410,1,1,0
3138,AEGIDIUS de Amigniaco,/individus/3138-aegidiusdeamigniaco,26,677,655,1,1,0
17285,ADRIANUS de Lameth,/individus/17285-adrianusdelameth,31,974,942,1,1,1
21566,ANTHONIUS Nuni Coronellus,/individus/21566-anthoniusnunicoronellus,11,443,437,1,1,1
655,ANDREAS Grunaw,/individus/655-andreasgrunaw,12,341,333,1,1,0
1046,ARNALDUS Le Bescochier,/individus/1046-arnalduslebescochier,92,4565,4464,1,1,1
50946,ANDREAS de Sancto Germano,/individus/50946-andreasdesanctogermano,11,282,276,1,1,0
54503,ANTHONIUS de Ligniaco,/individus/54503-anthoniusdeligniaco,17,489,473,1,1,0
819,ANTHONIUS Currificis,/individus/819-anthoniuscurrificis,13,353,345,1,1,0
531,AMALRICUS Wigant,/individus/531-amalricuswigant,15,409,397,1,1,0
54926,ANTHONIUS de Cabilone,/individus/54926-anthoniusdecabilone,23,617,591,1,1,0
682,ANDREAS Nicolai,/individus/682-andreasnicolai,18,446,430,1,1,0
19108,AEGIDIUS Picardi 2,/individus/19108-aegidiuspicardi2,10,470,463,1,1,0
789,ANTHONIUS Ansel,/individus/789-anthoniusansel,12,277,267,1,1,0
235,AEGIDIUS de Villecholle,/individus/235-aegidiusdevillecholle,16,501,493,1,1,0
983,ARNALDUS Zedeler,/individus/983-arnalduszedeler,14,363,349,1,1,0
298,ALANUS Tardi,/individus/298-alanustardi,22,818,796,1,1,1
807,ANTHONIUS de Loveriis,/individus/807-anthoniusdeloveriis,26,719,687,1,1,0
855,ANTHONIUS de Parisius,/individus/855-anthoniusdeparisius,11,260,256,1,1,0
60707,ASSO,/individus/60707-asso,16,374,364,1,1,0
58228,ADRIANUS de Hungaria,/individus/58228-adrianusdehungaria,17,571,551,1,1,1
22699,ANDREAS 4,/individus/22699-andreas4,11,291,277,1,1,1
17186,ADAM Brunel,/individus/17186-adambrunel,12,585,568,1,1,1
52191,ALBERTUS Austriensis,/individus/52191-albertusaustriensis,15,753,737,1,1,1
16560,ALBERTUS de Saxonia 2,/individus/16560-albertusdesaxonia2,15,365,343,1,1,0
777,ANTHONIUS Chamalier,/individus/777-anthoniuschamalier,15,596,582,1,1,1
15657,ANCELINUS Galli,/individus/15657-ancelinusgalli,11,321,311,1,1,0
15661,ANTHONIUS Bernardi 2,/individus/15661-anthoniusbernardi2,12,338,330,1,1,0
16599,ANDREAS de Fossa,/individus/16599-andreasdefossa,14,508,498,1,1,0
762,ANSELMUS de Buciaco,/individus/762-anselmusdebuciaco,45,2162,2110,1,1,1
53373,ARNALDUS de Brescia,/individus/53373-arnaldusdebrescia,18,662,642,1,1,1
56590,ASTORGIUS Coustave,/individus/56590-astorgiuscoustave,17,503,481,1,1,0
1092,AUFREDUS Gonteri Brito,/individus/1092-aufredusgonteribrito,54,4268,4199,1,1,1
23338,AEGIDIUS 11,/individus/23338-aegidius11,10,439,431,1,1,1
15639,ANDREAS Monili,/individus/15639-andreasmonili,17,526,510,1,1,0
16296,ANTHONIUS Bruni,/individus/16296-anthoniusbruni,19,670,658,1,1,1
988,ARNALDUS de Belsten,/individus/988-arnaldusdebelsten,11,280,270,1,1,0
59921,ARTHURUS Saudrin,/individus/59921-arthurussaudrin,13,384,374,1,1,0
429,ALBINUS Bellocis,/individus/429-albinusbellocis,16,543,531,1,1,1
835,ANTHONIUS Sicti de Vercellis,/individus/835-anthoniussictidevercellis,10,296,288,1,1,1
958,ARNALDUS Haec de Huesden,/individus/958-arnaldushaecdehuesden,25,1535,1503,1,1,1
60022,ARNULPHUS Meistare,/individus/60022-arnulphusmeistare,14,427,415,1,1,0
16852,ANTHONIUS de Altocristo,/individus/16852-anthoniusdealtocristo,12,312,304,1,1,0
15658,ANTHONIUS de Agincourt,/individus/15658-anthoniusdeagincourt,14,397,387,1,1,0
158,AEGIDIUS 7,/individus/158-aegidius7,10,206,202,1,1,0
13151,ALPHONSUS de Pynia,/individus/13151-alphonsusdepynia,20,884,861,1,1,1
174,AEGIDIUS Charronnelly,/individus/174-aegidiuscharronnelly,28,1554,1516,1,1,1
611,ANDREAS And,/individus/611-andreasand,61,4530,4375,1,1,1
60394,AEGIDIUS de Rosay,/individus/60394-aegidiusderosay,15,413,403,1,1,0
60699,ARMANDUS Guillelmi,/individus/60699-armandusguillelmi,21,646,620,1,1,0
238,AGATHA la Maresqualle,/individus/238-agathalamaresqualle,12,495,485,1,1,1
376,ALBERTUS Bestun,/individus/376-albertusbestun,12,499,486,1,1,0
17040,ANDREAS Girault,/individus/17040-andreasgirault,10,460,454,1,1,1
1065,ARNULPHUS de Fiennes,/individus/1065-arnulphusdefiennes,10,244,238,1,1,0
17183,ANTHONIUS de Billy,/individus/17183-anthoniusdebilly,13,505,492,1,1,1
574,AMBROSIUS de Wastine,/individus/574-ambrosiusdewastine,27,899,867,1,1,0
51666,ANDREAS Barre,/individus/51666-andreasbarre,12,317,307,1,1,0
55328,ALEXANDER 2,/individus/55328-alexander2,12,280,272,1,1,0
15692,ANTHONIUS Noblement,/individus/15692-anthoniusnoblement,12,364,356,1,1,0
1018,ARNALDUS de Sancta Maria Gest,/individus/1018-arnaldusdesanctamariagest,20,964,940,1,1,0
1051,ARNULPHUS de Borcendi Curia,/individus/1051-arnulphusdeborcendicuria,11,297,293,1,1,0
51697,ADAM de Guise,/individus/51697-adamdeguise,14,452,438,1,1,1
17167,AEGIDIUS Lombart,/individus/17167-aegidiuslombart,12,558,548,1,1,1
17159,AEGIDIUS Pavillon,/individus/17159-aegidiuspavillon,10,295,289,1,1,1
56837,AUDOMARUS Civis,/individus/56837-audomaruscivis,12,349,341,1,1,1
50646,AEGIDIUS Curatus de Gentilly,/individus/50646-aegidiuscuratusdegentilly,10,271,265,1,1,1
989,ARNALDUS de Beverhen,/individus/989-arnaldusdebeverhen,13,319,305,1,1,0
